site_id,lat,lon,timestamp,observed,predicted,residual,model_version,siteengname,countyen,townshipen,basinen,riveren,Arsenic,Biochemical Oxygen Demand,Cadmium,Chemical Oxygen Demand,Chloride,Coliform Group,Conductivity,Copper,Dissolved Oxygen,Dissolved Oxygen Saturation,Hexavalent Chromium,Lead,Manganese,Mercury,NH3-N,Nickel,Nitrate-Nitrogen,Nitrite-Nitrogen,River Pollution Index,Selenium,Silver,Suspended Solid,Temperature,Total Organic Carbon,Total-Phosphate,Water Temperature,Zinc,pH,year,index,absolute_residual,is_anomaly,direction,threshold
1185,23.0723,120.35825,2025-10-08 10:17:29,5.0,4.670387246661199,0.32961275333880113,Gradient Boosting,Chenniao Bridge,Tainan City,Sinhua District,Yanshuei River,Yanshuei River,,1.0,,6.7,,2300.0,556.0,,8.0,103.0,,,,,0.01,,,,1.0,,,5.3,34.7,,,28.3,,8.14,2025,455,0.32961275333880113,False,normal,0.4044246213148957
1185,23.0723,120.35825,2026-07-16 13:53:55,8.0,7.556168695760051,0.4438313042399491,Gradient Boosting,Chenniao Bridge,Tainan City,Sinhua District,Yanshuei River,Yanshuei River,0.006,1.0,0.001,6.9,,3200.0,580.0,0.001,8.1,112.2,0.002,0.003,0.153,0.0003,0.04,0.005,1.45,,1.0,,0.001,10.7,35.3,,0.088,32.2,0.003,8.02,2026,456,0.4438313042399491,True,high,0.4044246213148957
1186,23.0582166,120.2770993,2021-01-06 12:00:16,4.5,4.514486662261364,-0.014486662261363747,Gradient Boosting,Fonhua Bridge,Tainan City,Sinhua District,Yanshuei River,Yanshuei River,0.0095,18.4,0.001,37.5,,5100000.0,1100.0,0.004,4.6,50.6,0.002,0.003,0.274,0.0003,10.4,0.111,2.22,0.54,6.0,0.001,0.001,12.3,22.6,12.5,8.58,20.4,0.029,7.51,2021,457,0.014486662261363747,False,normal,0.4044246213148957
1186,23.0582166,120.2770993,2025-10-08 11:11:29,5.0,4.691266874503387,0.30873312549661325,Gradient Boosting,Fonhua Bridge,Tainan City,Sinhua District,Yanshuei River,Yanshuei River,,2.9,,21.4,,620000.0,775.0,,3.7,50.6,,,,,3.85,,,,5.0,,,38.0,34.3,,,31.1,,7.8,2025,458,0.30873312549661325,False,normal,0.4044246213148957
1186,23.0582166,120.2770993,2026-07-16 14:55:18,5.75,4.991313161233253,0.7586868387667467,Gradient Boosting,Fonhua Bridge,Tainan City,Sinhua District,Yanshuei River,Yanshuei River,0.0103,2.8,0.001,18.9,,280000.0,722.0,0.002,4.6,64.0,0.002,0.003,0.305,0.0003,3.85,0.008,0.99,,4.25,,0.001,37.2,32.8,,1.97,32.5,0.01,7.76,2026,459,0.7586868387667467,True,high,0.4044246213148957
1187,23.0249911,120.2155461,2021-01-06 08:55:54,3.75,3.7417684696328406,0.008231530367159401,Gradient Boosting,Taiping Bridge,Tainan City,Yongkang District,Yanshuei River,Yanshuei River,0.0083,3.4,0.001,27.4,3670.0,250000.0,12200.0,0.018,2.6,29.9,0.002,0.004,0.11,0.0003,9.3,0.025,3.67,0.21,5.0,0.001,0.001,10.0,20.9,6.42,11.1,20.6,0.038,7.43,2021,460,0.008231530367159401,False,normal,0.4044246213148957
1187,23.0249911,120.2155461,2025-10-08 15:34:50,3.25,3.753064439762035,-0.503064439762035,Gradient Boosting,Taiping Bridge,Tainan City,Yongkang District,Yanshuei River,Yanshuei River,,3.6,,13.3,3000.0,54000.0,9280.0,,4.0,56.0,,,,,4.48,,,,5.5,,,21.6,33.4,,,32.2,,7.41,2025,461,0.503064439762035,True,low,0.4044246213148957
1187,23.0249911,120.2155461,2026-07-16 17:06:16,4.0,3.8683856706620556,0.13161432933794437,Gradient Boosting,Taiping Bridge,Tainan City,Yongkang District,Yanshuei River,Yanshuei River,0.0079,2.8,0.001,23.9,1000.0,150000.0,4320.0,0.011,4.2,56.8,0.002,0.003,0.141,0.0003,4.49,0.008,3.14,,4.5,,0.001,18.8,31.2,,10.9,30.2,0.016,7.52,2026,462,0.13161432933794437,False,normal,0.4044246213148957
1188,23.0197731,120.1924681,2021-01-06 07:55:09,3.75,3.6916462899023124,0.05835371009768764,Gradient Boosting,Yanshuei River Bridge,Tainan City,Annan District,Yanshuei River,Yanshuei River,0.0046,2.3,0.001,19.1,12700.0,300000.0,36900.0,0.007,2.1,27.8,0.002,0.003,0.11,0.0003,4.75,0.015,1.32,0.113,4.5,0.001,0.001,11.9,20.2,1.75,4.88,20.3,0.029,7.62,2021,463,0.05835371009768764,False,normal,0.4044246213148957
1188,23.0197731,120.1924681,2025-10-08 14:36:29,3.25,3.3801251899340454,-0.13012518993404543,Gradient Boosting,Yanshuei River Bridge,Tainan City,Annan District,Yanshuei River,Yanshuei River,,3.0,,12.8,10700.0,210000.0,30000.0,,3.3,48.3,,,,,3.23,,,,4.5,,,16.0,33.0,,,32.0,,7.54,2025,464,0.13012518993404543,False,normal,0.4044246213148957
1188,23.0197731,120.1924681,2026-07-16 16:12:24,4.5,4.058091085833297,0.44190891416670297,Gradient Boosting,Yanshuei River Bridge,Tainan City,Annan District,Yanshuei River,Yanshuei River,0.0065,3.6,0.001,18.2,6140.0,450000.0,19700.0,0.004,3.2,46.1,0.002,0.003,0.096,0.0003,3.65,0.005,1.86,,5.0,,0.001,15.5,31.6,,6.5,31.4,0.011,7.54,2026,465,0.44190891416670297,True,high,0.4044246213148957
1190,22.8880181,120.396335,2021-01-06 10:35:23,6.75,6.64858627351794,0.10141372648206026,Gradient Boosting,Gootin Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,0.0044,8.7,0.001,31.7,,50000.0,702.0,0.01,3.0,33.2,0.002,0.003,0.107,0.0003,10.1,0.005,0.45,0.237,6.25,0.001,0.001,21.0,24.0,4.86,1.06,19.9,0.04,7.63,2021,466,0.10141372648206026,False,normal,0.4044246213148957
1190,22.8880181,120.396335,2025-10-03 14:11:32,8.0,7.467740342898983,0.532259657101017,Gradient Boosting,Gootin Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,,2.2,,12.9,,40000.0,572.0,,3.4,46.2,,,,,0.78,,,,5.0,,,102.0,35.1,,,31.4,,7.85,2025,467,0.532259657101017,True,high,0.4044246213148957
1190,22.8880181,120.396335,2026-07-17 10:41:11,6.75,6.063273475788976,0.6867265242110241,Gradient Boosting,Gootin Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,0.01,7.7,0.001,28.1,,570000.0,574.0,0.002,1.3,18.2,0.002,0.003,0.232,0.0003,3.75,0.005,0.15,,8.0,,0.001,88.8,31.9,,1.27,30.8,0.01,7.71,2026,468,0.6867265242110241,True,high,0.4044246213148957
1191,22.8756944,120.3621667,2021-01-06 11:35:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Chongdeda Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,0.0051,1.2,0.001,15.6,,3100.0,585.0,0.001,3.9,43.5,0.002,0.003,0.125,0.0003,5.36,0.005,0.64,0.297,4.5,0.001,0.001,11.1,22.5,3.39,0.59,20.2,0.006,7.8,2021,469,0.04288671797889254,False,normal,0.4044246213148957
1191,22.8756944,120.3621667,2025-10-03 14:33:28,2.25,2.068893640687854,0.18110635931214603,Gradient Boosting,Chongdeda Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,,1.8,,12.6,,13000.0,630.0,,3.0,40.8,,,,,0.94,,,,5.0,,,101.0,36.2,,,31.8,,7.81,2025,470,0.18110635931214603,False,normal,0.4044246213148957
1191,22.8756944,120.3621667,2026-07-17 11:02:41,1.5,1.5258336261382865,-0.025833626138286547,Gradient Boosting,Chongdeda Bridge,Kaohsiung City,Tianliao District,Erren River,Erren River,0.0099,1.8,0.001,23.4,,35000.0,677.0,0.004,3.6,48.7,0.002,0.004,0.203,0.0003,1.63,0.005,1.1,,5.75,,0.001,285.0,36.3,,0.5,30.6,0.012,7.76,2026,471,0.025833626138286547,False,normal,0.4044246213148957
1192,22.9155,120.2260833,2021-01-06 08:22:58,7.25,6.720861187839878,0.5291388121601219,Gradient Boosting,Erntsuncin Bridge,Tainan City,Rende District,Erren River,Erren River,0.0103,4.2,0.001,21.0,9660.0,3400.0,26700.0,0.004,7.0,84.3,0.002,0.003,0.167,0.0003,6.67,0.005,1.83,0.429,3.75,0.001,0.001,17.5,19.3,3.18,1.09,19.4,0.04,8.11,2021,472,0.5291388121601219,True,high,0.4044246213148957
1192,22.9155,120.2260833,2025-10-03 11:55:19,4.5,4.12754320781424,0.3724567921857602,Gradient Boosting,Erntsuncin Bridge,Tainan City,Rende District,Erren River,Erren River,,11.6,,32.7,4750.0,98000.0,15500.0,,12.2,173.2,,,,,0.97,,,,3.25,,,35.2,33.6,,,32.5,,8.25,2025,473,0.3724567921857602,False,normal,0.4044246213148957
1192,22.9155,120.2260833,2026-07-17 17:58:07,3.75,3.527676198221634,0.2223238017783662,Gradient Boosting,Erntsuncin Bridge,Tainan City,Rende District,Erren River,Erren River,0.0052,3.0,0.001,12.4,5640.0,280000.0,16800.0,0.003,4.9,66.7,0.002,0.003,0.097,0.0003,1.32,0.005,0.66,,4.0,,0.001,65.5,26.5,,0.396,28.8,0.033,7.88,2026,474,0.2223238017783662,False,normal,0.4044246213148957
1193,22.918726,120.184586,2021-01-06 08:03:00,4.75,4.930184629764481,-0.18018462976448113,Gradient Boosting,Nandin Bridge,Tainan City,South District,Erren River,Erren River,0.006,2.1,0.001,13.3,14400.0,98000.0,40300.0,0.007,5.8,73.7,0.002,0.003,0.062,0.0003,3.97,0.014,0.44,0.192,3.75,0.001,0.001,18.8,20.5,1.02,0.47,20.1,0.021,7.86,2021,475,0.18018462976448113,False,normal,0.4044246213148957
1193,22.918726,120.184586,2025-10-03 11:40:56,6.75,6.64858627351794,0.10141372648206026,Gradient Boosting,Nandin Bridge,Tainan City,South District,Erren River,Erren River,,2.4,,10.7,9840.0,77000.0,28400.0,,5.2,80.6,,,,,1.69,,,,3.25,,,32.6,32.1,,,30.9,,8.04,2025,476,0.10141372648206026,False,normal,0.4044246213148957
1193,22.918726,120.184586,2026-07-17 16:52:43,6.25,5.796880129797723,0.4531198702022774,Gradient Boosting,Nandin Bridge,Tainan City,South District,Erren River,Erren River,0.0052,3.7,0.001,9.7,9910.0,63000.0,28400.0,0.002,5.4,83.3,0.002,0.003,0.062,0.0003,1.64,0.005,0.35,,4.5,,0.001,55.7,26.3,,0.37,29.2,0.009,7.92,2026,477,0.4531198702022774,True,high,0.4044246213148957
1195,22.9275261,120.2216131,2021-01-06 13:18:00,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Wukon Bridge,Tainan City,Rende District,Erren River,Erren River,0.0094,11.6,0.001,51.2,,4000000.0,1220.0,0.072,1.3,15.1,0.002,0.003,0.127,0.0003,15.3,0.275,1.24,0.499,6.75,0.001,0.001,13.3,22.7,8.43,1.24,21.1,0.054,7.7,2021,478,0.09990074939756344,False,normal,0.4044246213148957
1195,22.9275261,120.2216131,2025-10-03 16:28:34,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Wukon Bridge,Tainan City,Rende District,Erren River,Sanyegong River,,6.4,,31.3,,350000.0,974.0,,1.6,21.8,,,,,7.49,,,,8.0,,,55.8,33.1,,,31.5,,7.83,2025,479,0.09990074939756344,False,normal,0.4044246213148957
1195,22.9275261,120.2216131,2026-07-17 12:48:28,2.25,2.328944688801612,-0.0789446888016121,Gradient Boosting,Wukon Bridge,Tainan City,Rende District,Erren River,Sanyegong River,0.0095,5.5,0.001,9.7,,300000.0,898.0,0.005,1.8,24.5,0.002,0.003,0.165,0.0003,6.16,0.005,0.43,,6.75,,0.001,6.0,30.3,,1.13,30.9,0.016,7.71,2026,480,0.0789446888016121,False,normal,0.4044246213148957
1197,22.803,120.3614444,2021-01-06 09:53:01,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Agongdian River,Kaohsiung City,Yanchao District,Agongdian River,Agongdian River,0.0019,1.0,0.001,10.6,,35.0,463.0,0.002,6.9,76.2,0.002,0.003,0.015,0.0003,0.01,0.005,0.02,0.004,1.0,0.001,0.001,3.4,20.2,2.04,0.022,20.5,0.008,8.02,2021,481,0.09990074939756344,False,normal,0.4044246213148957
1197,22.803,120.3614444,2025-10-08 09:00:42,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Agongdian River,Kaohsiung City,Yanchao District,Agongdian River,Agongdian River,,1.5,,8.5,,50.0,424.0,,3.0,39.2,,,,,0.01,,,,2.25,,,6.3,31.4,,,30.9,,8.42,2025,482,0.09990074939756344,False,normal,0.4044246213148957
1197,22.803,120.3614444,2026-07-16 10:01:48,3.75,3.736252140293126,0.013747859706874088,Gradient Boosting,Agongdian River,Kaohsiung City,Yanchao District,Agongdian River,Agongdian River,0.0033,1.9,0.001,13.8,,300.0,976.0,0.003,9.7,134.9,0.002,0.003,0.032,0.0003,0.01,0.005,0.4,,1.5,,0.001,35.7,33.5,,0.042,32.0,0.01,8.36,2026,483,0.013747859706874088,False,normal,0.4044246213148957
1198,22.7853611,120.2970278,2021-01-06 11:50:48,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Agongdian Bridge,Kaohsiung City,Gangshan District,Agongdian River,Agongdian River,0.0039,33.0,0.001,96.8,,48000000.0,1470.0,0.002,2.6,29.8,0.002,0.003,0.107,0.0003,7.88,0.005,0.01,0.008,7.25,0.001,0.001,25.0,25.0,19.9,0.77,21.8,0.037,7.62,2021,484,0.09990074939756344,False,normal,0.4044246213148957
1198,22.7853611,120.2970278,2025-10-08 10:57:57,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Agongdian Bridge,Kaohsiung City,Gangshan District,Agongdian River,Agongdian River,,3.6,,18.7,,3800000.0,939.0,,5.6,75.7,,,,,1.53,,,,4.5,,,53.2,32.9,,,31.8,,7.9,2025,485,0.09990074939756344,False,normal,0.4044246213148957
1198,22.7853611,120.2970278,2026-07-16 13:17:37,6.25,6.311355048641218,-0.06135504864121799,Gradient Boosting,Agongdian Bridge,Kaohsiung City,Gangshan District,Agongdian River,Agongdian River,0.0061,1.5,0.001,10.9,,64000.0,622.0,0.004,6.4,89.0,0.002,0.005,0.131,0.0003,0.22,0.006,0.76,,3.75,,0.001,146.0,34.9,,0.136,32.3,0.05,7.98,2026,486,0.06135504864121799,False,normal,0.4044246213148957
1199,22.8006389,120.23225,2026-07-16 15:44:21,3.75,3.5271099485740365,0.22289005142596352,Gradient Boosting,Jiugang Bridge,Kaohsiung City,Mituo District,Agongdian River,Agongdian River,0.0059,4.9,0.001,24.2,7380.0,20000.0,22900.0,0.002,5.8,86.4,0.002,0.003,0.079,0.0003,4.28,0.005,1.68,,4.75,,0.001,25.0,31.3,,3.26,31.4,0.021,7.88,2026,487,0.22289005142596352,False,normal,0.4044246213148957
1199,22.7971667,120.2434167,2021-01-06 08:23:02,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Weiren Bridge,Kaohsiung City,Mituo District,Agongdian River,Agongdian River,0.0059,6.2,0.001,42.5,1680.0,63000.0,6290.0,0.007,1.4,16.0,0.002,0.003,0.115,0.0003,21.9,0.018,3.19,0.981,6.75,0.001,0.001,10.5,19.8,4.43,5.0,20.2,0.504,7.72,2021,488,0.030967123053613044,False,normal,0.4044246213148957
1199,22.7971667,120.2434167,2025-10-08 14:00:42,2.25,2.361181630752771,-0.1111816307527711,Gradient Boosting,Weiren Bridge,Kaohsiung City,Mituo District,Agongdian River,Agongdian River,,12.8,,39.2,2470.0,79000.0,8500.0,,2.9,41.6,,,,,8.96,,,,6.25,,,21.9,32.8,,,32.9,,7.9,2025,489,0.1111816307527711,False,normal,0.4044246213148957
1200,22.7953611,120.5026389,2021-01-04 12:20:00,2.0,1.920226944185925,0.07977305581407501,Gradient Boosting,Ligangda Bridge,Pingtung County,Ligang Township,Gaoping River,Gaoping River,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,2021,490,0.07977305581407501,False,normal,0.4044246213148957
1200,22.7953611,120.5026389,2025-10-09 14:20:44,1.5,1.414631850350819,0.08536814964918094,Gradient Boosting,Ligangda Bridge,Pingtung County,Ligang Township,Gaoping River,Gaoping River,,1.0,,23.0,,1500.0,430.0,,7.5,99.5,,,,,0.04,,,,3.25,,,1190.0,32.9,,,30.0,,8.28,2025,491,0.08536814964918094,False,normal,0.4044246213148957
1200,22.7953611,120.5026389,2026-07-14 13:53:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Ligangda Bridge,Pingtung County,Ligang Township,Gaoping River,Gaoping River,0.0056,1.0,0.001,39.3,,1500.0,406.0,0.015,7.7,101.0,0.002,0.026,0.998,0.0003,0.14,0.02,0.47,,3.25,,0.001,1550.0,34.0,,0.921,29.3,0.066,8.14,2026,492,0.04288671797889254,False,normal,0.4044246213148957
1201,22.7706711,120.45271,2021-01-04 14:01:00,2.0,2.063333693939753,-0.06333369393975286,Gradient Boosting,Linko Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,0.0016,1.3,0.001,7.7,,7900.0,598.0,0.002,9.3,109.1,0.002,0.003,0.142,0.0003,0.18,0.005,0.51,0.042,2.25,0.001,0.001,54.7,28.9,1.15,0.033,23.4,0.011,8.17,2021,493,0.06333369393975286,False,normal,0.4044246213148957
1201,22.7706711,120.45271,2025-10-09 14:31:00,1.0,1.1460249577375665,-0.14602495773756652,Gradient Boosting,Linko Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,,1.0,,34.6,,750.0,474.0,,7.0,93.9,,,,,0.05,,,,3.25,,,1950.0,34.6,,,30.6,,8.04,2025,494,0.14602495773756652,False,normal,0.4044246213148957
1201,22.7706711,120.45271,2026-07-14 14:30:00,5.5,5.733164616958444,-0.23316461695844382,Gradient Boosting,Linko Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,0.0038,1.0,0.001,37.5,,2500.0,464.0,0.014,7.6,98.0,0.002,0.021,0.98,0.0003,0.08,0.019,0.42,,3.25,,0.001,1960.0,32.6,,0.854,28.1,0.063,8.23,2026,495,0.23316461695844382,False,normal,0.4044246213148957
1202,22.6471261,120.4374111,2021-01-04 15:07:15,3.25,3.5213221915909467,-0.2713221915909467,Gradient Boosting,Gaopingda Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,0.0015,3.8,0.001,20.9,,19000.0,692.0,0.003,8.1,96.8,0.002,0.003,0.194,0.0003,7.16,0.005,0.39,0.234,3.75,0.001,0.001,16.4,28.4,4.64,0.381,24.6,0.017,8.05,2021,496,0.2713221915909467,False,normal,0.4044246213148957
1202,22.6471261,120.4374111,2025-10-09 15:28:24,4.75,4.551062703595642,0.19893729640435787,Gradient Boosting,Gaopingda Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,,1.0,,16.8,,9500.0,474.0,,7.4,97.2,,,,,0.16,,,,3.25,,,1050.0,32.4,,,29.4,,8.08,2025,497,0.19893729640435787,False,normal,0.4044246213148957
1202,22.6471261,120.4374111,2026-07-14 15:39:00,4.5,4.620162491976379,-0.1201624919763793,Gradient Boosting,Gaopingda Bridge,Kaohsiung City,Dashu District,Gaoping River,Gaoping River,0.0046,1.0,0.001,29.9,,10000.0,492.0,0.012,7.8,100.1,0.002,0.02,0.772,0.0003,0.17,0.016,0.49,,3.25,,0.001,1560.0,33.4,,0.772,28.2,0.058,8.24,2026,498,0.1201624919763793,False,normal,0.4044246213148957
1203,22.4950278,120.4184444,2021-01-04 15:06:00,6.25,5.862569725366394,0.3874302746336058,Gradient Boosting,Shuangyuanda Bridge,Kaohsiung City,Dayuan District,Gaoping River,Gaoping River,0.0032,7.0,0.001,28.2,7390.0,71000.0,22000.0,0.004,4.6,59.0,0.002,0.003,0.439,0.0003,6.09,0.005,0.31,0.122,6.25,0.001,0.001,59.4,28.2,2.84,0.835,23.7,0.016,7.85,2021,499,0.3874302746336058,False,normal,0.4044246213148957
1203,22.4950278,120.4184444,2025-10-09 14:42:00,4.0,4.082990720958263,-0.08299072095826343,Gradient Boosting,Shuangyuanda Bridge,Kaohsiung City,Dayuan District,Gaoping River,Gaoping River,,1.0,,7.2,8.6,26000.0,531.0,,7.6,101.3,,,,,0.96,,,,3.75,,,185.0,32.8,,,30.5,,8.02,2025,500,0.08299072095826343,False,normal,0.4044246213148957
1203,22.4950278,120.4184444,2026-07-14 15:12:00,4.0,3.866668512927962,0.1333314870720379,Gradient Boosting,Shuangyuanda Bridge,Kaohsiung City,Dayuan District,Gaoping River,Gaoping River,,,,,,,,,,,,,,,,,,,,,,,33.4,,,,,,2026,501,0.1333314870720379,False,normal,0.4044246213148957
1204,22.9611019,120.5217161,2025-10-09 11:12:00,6.0,5.615565720636544,0.38443427936345564,Gradient Boosting,Yuemei Bridge,Kaohsiung City,Cishan District,Gaoping River,Cishan River,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,2025,502,0.38443427936345564,False,normal,0.4044246213148957
1204,22.9611019,120.5217161,2026-07-14 10:58:00,3.5,3.8253400832489914,-0.32534008324899144,Gradient Boosting,Yuemei Bridge,Kaohsiung City,Cishan District,Gaoping River,Cishan River,0.0024,1.0,0.001,8.3,,700.0,428.0,0.003,8.2,103.6,0.002,0.007,0.237,0.0003,0.02,0.011,0.59,,3.25,,0.001,341.0,33.7,,0.248,26.4,0.036,8.45,2026,503,0.32534008324899144,False,normal,0.4044246213148957
1204,22.9611019,120.5217161,2021-01-04 11:06:00,3.75,3.5062303207318486,0.2437696792681514,Gradient Boosting,Yuemei Bridge,Kaohsiung City,Cishan District,Gaoping River,Gaoping River,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,2021,504,0.2437696792681514,False,normal,0.4044246213148957
1206,22.602935,120.5829519,2021-01-06 10:30:35,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Longdon Bridge,Pingtung County,Wanluan Township,Donggang River,Donggang River,0.0006,1.0,0.001,7.1,,4500.0,346.0,0.003,6.8,79.9,0.002,0.003,0.308,0.0003,1.78,0.005,1.01,0.148,2.25,0.001,0.001,7.1,23.7,1.62,0.277,23.5,0.012,7.38,2021,505,0.030967123053613044,False,normal,0.4044246213148957
1206,22.602935,120.5829519,2025-10-02 13:20:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Longdon Bridge,Pingtung County,Wanluan Township,Donggang River,Donggang River,,1.0,,4.7,,9600.0,197.0,,6.2,83.6,,,,,0.39,,,,2.0,,,22.8,36.1,,,30.8,,7.23,2025,506,0.003237702172003587,False,normal,0.4044246213148957
1206,22.602935,120.5829519,2026-07-20 08:13:00,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Longdon Bridge,Pingtung County,Wanluan Township,Donggang River,Donggang River,0.0004,1.1,0.001,5.3,,29000.0,204.0,0.001,6.3,79.4,0.002,0.003,0.039,0.0003,0.46,0.005,2.77,,1.5,,0.001,7.1,30.2,,0.292,26.9,0.009,7.26,2026,507,0.030967123053613044,False,normal,0.4044246213148957
1207,22.56475,120.5396667,2021-01-06 11:32:20,3.5,3.227329124832544,0.27267087516745603,Gradient Boosting,Chaojhouda Bridge,Pingtung County,Chaojhou Township,Donggang River,Donggang River,0.001,1.0,0.001,7.8,,30000.0,391.0,0.003,6.6,77.4,0.002,0.003,0.24,0.0003,0.5,0.005,1.75,0.152,1.0,0.001,0.001,14.1,24.6,1.17,0.234,23.6,0.016,7.5,2021,508,0.27267087516745603,False,normal,0.4044246213148957
1207,22.56475,120.5396667,2025-10-02 14:21:00,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Chaojhouda Bridge,Pingtung County,Chaojhou Township,Donggang River,Donggang River,,1.0,,5.0,,13000.0,302.0,,6.3,84.8,,,,,0.19,,,,2.0,,,49.3,34.8,,,31.0,,7.52,2025,509,0.030967123053613044,False,normal,0.4044246213148957
1207,22.56475,120.5396667,2026-07-20 09:09:00,1.5,1.6915885615678277,-0.19158856156782766,Gradient Boosting,Chaojhouda Bridge,Pingtung County,Chaojhou Township,Donggang River,Donggang River,0.001,1.0,0.001,4.5,,19000.0,284.0,0.001,6.5,82.1,0.002,0.003,0.083,0.0003,0.3,0.005,2.99,,1.0,,0.001,19.9,29.7,,0.211,27.3,0.01,7.41,2026,510,0.19158856156782766,False,normal,0.4044246213148957
1208,22.5421389,120.5035,2021-01-06 12:33:33,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Cinsheda Bridge,Pingtung County,Wandan Township,Donggang River,Donggang River,0.0024,4.9,0.001,32.9,,300000.0,635.0,0.008,3.7,43.7,0.002,0.003,0.354,0.0003,5.42,0.005,0.91,0.159,5.5,0.001,0.001,49.2,25.4,3.78,1.13,23.4,0.038,7.63,2021,511,0.04288671797889254,False,normal,0.4044246213148957
1208,22.5421389,120.5035,2025-10-02 15:26:59,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Cinsheda Bridge,Pingtung County,Wandan Township,Donggang River,Donggang River,,2.1,,12.7,,78000.0,562.0,,5.3,70.8,,,,,1.58,,,,3.25,,,41.7,33.5,,,31.2,,7.68,2025,512,0.030967123053613044,False,normal,0.4044246213148957
1208,22.5421389,120.5035,2026-07-20 10:10:21,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Cinsheda Bridge,Pingtung County,Wandan Township,Donggang River,Donggang River,0.0027,2.0,0.001,18.0,,47000.0,504.0,0.004,4.5,57.0,0.002,0.004,0.236,0.0003,2.31,0.005,2.26,,4.75,,0.001,59.2,30.1,,0.679,27.2,0.026,7.57,2026,513,0.04288671797889254,False,normal,0.4044246213148957
1209,22.5045231,120.4620069,2021-01-06 13:30:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Gangci Pomping Station,Pingtung County,Sinyuan Township,Donggang River,Donggang River,0.0024,2.7,0.001,17.0,,35000.0,641.0,0.004,2.5,29.5,0.002,0.003,0.309,0.0003,5.33,0.005,0.91,0.207,4.5,0.001,0.001,13.1,25.7,3.71,0.905,23.5,0.019,7.68,2021,514,0.04288671797889254,False,normal,0.4044246213148957
1209,22.5045231,120.4620069,2025-10-02 16:19:13,3.25,3.280967123053613,-0.030967123053613044,Gradient Boosting,Gangci Pomping Station,Pingtung County,Sinyuan Township,Donggang River,Donggang River,,6.0,,22.1,,310000.0,614.0,,4.2,54.8,,,,,3.44,,,,6.25,,,27.5,32.8,,,30.0,,7.68,2025,515,0.030967123053613044,False,normal,0.4044246213148957
1209,22.5045231,120.4620069,2026-07-20 11:11:04,2.25,2.398023420704911,-0.14802342070491115,Gradient Boosting,Gangci Pomping Station,Pingtung County,Sinyuan Township,Donggang River,Donggang River,0.0023,1.9,0.001,14.7,,70000.0,470.0,0.002,4.1,53.4,0.002,0.003,0.214,0.0003,1.94,0.005,2.14,,4.0,,0.001,28.4,33.6,,0.534,28.2,0.01,7.64,2026,516,0.14802342070491115,False,normal,0.4044246213148957
1210,22.4777169,120.459635,2025-10-02 10:40:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Donggangda Bridge,Pingtung County,Donggang Township,Donggang River,Donggang River,,1.7,,9.3,2710.0,69000.0,9240.0,,3.4,45.8,,,,,1.54,,,,4.0,,,25.8,32.2,,,29.6,,7.54,2025,517,0.04288671797889254,False,normal,0.4044246213148957
1210,22.4777169,120.459635,2021-01-06 08:01:14,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Donggangda Bridge,Pingtung County,Donggang Township,Donggang River,Donggang River,0.0023,2.8,0.001,16.6,10200.0,31000.0,29400.0,0.004,1.4,18.1,0.002,0.003,0.224,0.0003,3.26,0.005,0.33,0.118,6.0,0.001,0.001,22.6,23.4,1.35,0.67,22.7,0.021,7.71,2021,518,0.04288671797889254,False,normal,0.4044246213148957
